,date,big_cat,sm_cat,sum_qty
74,20180315,클렌징,클렌징 폼,879
75,20180316,클렌징,클렌징 폼,680
76,20180317,클렌징,클렌징 폼,578
77,20180318,클렌징,클렌징 폼,636
78,20180319,클렌징,클렌징 폼,876
79,20180320,클렌징,클렌징 폼,975
80,20180321,클렌징,클렌징 폼,886
81,20180322,클렌징,클렌징 폼,794
82,20180323,클렌징,클렌징 폼,664
83,20180324,클렌징,클렌징 폼,535
84,20180325,클렌징,클렌징 폼,732
85,20180326,클렌징,클렌징 폼,1202
86,20180327,클렌징,클렌징 폼,830
87,20180328,클렌징,클렌징 폼,830
88,20180329,클렌징,클렌징 폼,704
89,20180330,클렌징,클렌징 폼,777
90,20180331,클렌징,클렌징 폼,578
91,20180401,클렌징,클렌징 폼,802
92,20180402,클렌징,클렌징 폼,904
93,20180403,클렌징,클렌징 폼,883
94,20180404,클렌징,클렌징 폼,821
95,20180405,클렌징,클렌징 폼,793
96,20180406,클렌징,클렌징 폼,656
97,20180407,클렌징,클렌징 폼,629
98,20180408,클렌징,클렌징 폼,703
99,20180409,클렌징,클렌징 폼,967
100,20180410,클렌징,클렌징 폼,962
101,20180411,클렌징,클렌징 폼,831
102,20180412,클렌징,클렌징 폼,1007
103,20180413,클렌징,클렌징 폼,751
104,20180414,클렌징,클렌징 폼,579
105,20180415,클렌징,클렌징 폼,675
106,20180416,클렌징,클렌징 폼,1012
107,20180417,클렌징,클렌징 폼,838
108,20180418,클렌징,클렌징 폼,857
109,20180419,클렌징,클렌징 폼,793
110,20180420,클렌징,클렌징 폼,712
111,20180421,클렌징,클렌징 폼,528
112,20180422,클렌징,클렌징 폼,701
113,20180423,클렌징,클렌징 폼,796
114,20180424,클렌징,클렌징 폼,678
115,20180425,클렌징,클렌징 폼,683
116,20180426,클렌징,클렌징 폼,757
117,20180427,클렌징,클렌징 폼,551
118,20180428,클렌징,클렌징 폼,566
119,20180429,클렌징,클렌징 폼,633
120,20180430,클렌징,클렌징 폼,840
121,20180501,클렌징,클렌징 폼,823
122,20180502,클렌징,클렌징 폼,851
123,20180503,클렌징,클렌징 폼,811
124,20180504,클렌징,클렌징 폼,727
125,20180505,클렌징,클렌징 폼,711
126,20180506,클렌징,클렌징 폼,602
127,20180507,클렌징,클렌징 폼,591
128,20180508,클렌징,클렌징 폼,609
129,20180509,클렌징,클렌징 폼,815
130,20180510,클렌징,클렌징 폼,885
131,20180511,클렌징,클렌징 폼,709
132,20180512,클렌징,클렌징 폼,1130
133,20180513,클렌징,클렌징 폼,658
134,20180514,클렌징,클렌징 폼,531
135,20180515,클렌징,클렌징 폼,621
136,20180516,클렌징,클렌징 폼,1094
137,20180517,클렌징,클렌징 폼,739
138,20180518,클렌징,클렌징 폼,728
139,20180519,클렌징,클렌징 폼,784
140,20180520,클렌징,클렌징 폼,728
141,20180521,클렌징,클렌징 폼,520
142,20180522,클렌징,클렌징 폼,705
143,20180523,클렌징,클렌징 폼,727
144,20180524,클렌징,클렌징 폼,620
145,20180525,클렌징,클렌징 폼,581
146,20180526,클렌징,클렌징 폼,723
147,20180527,클렌징,클렌징 폼,519
148,20180528,클렌징,클렌징 폼,595
149,20180529,클렌징,클렌징 폼,614
150,20180530,클렌징,클렌징 폼,807
151,20180531,클렌징,클렌징 폼,928
152,20180601,클렌징,클렌징 폼,877
153,20180602,클렌징,클렌징 폼,559
154,20180603,클렌징,클렌징 폼,734
155,20180604,클렌징,클렌징 폼,929
156,20180605,클렌징,클렌징 폼,819
157,20180606,클렌징,클렌징 폼,925
158,20180607,클렌징,클렌징 폼,1189
159,20180608,클렌징,클렌징 폼,797
160,20180609,클렌징,클렌징 폼,593
161,20180610,클렌징,클렌징 폼,694
162,20180611,클렌징,클렌징 폼,944
163,20180612,클렌징,클렌징 폼,738
164,20180613,클렌징,클렌징 폼,672
165,20180614,클렌징,클렌징 폼,824
166,20180615,클렌징,클렌징 폼,802
167,20180616,클렌징,클렌징 폼,579
168,20180617,클렌징,클렌징 폼,681
169,20180618,클렌징,클렌징 폼,998
170,20180619,클렌징,클렌징 폼,1140
171,20180620,클렌징,클렌징 폼,898
172,20180621,클렌징,클렌징 폼,800
173,20180622,클렌징,클렌징 폼,644
174,20180623,클렌징,클렌징 폼,1570
175,20180624,클렌징,클렌징 폼,1423
176,20180625,클렌징,클렌징 폼,1136
177,20180626,클렌징,클렌징 폼,1121
178,20180627,클렌징,클렌징 폼,762
179,20180628,클렌징,클렌징 폼,696
180,20180629,클렌징,클렌징 폼,732
181,20180630,클렌징,클렌징 폼,553
182,20180701,클렌징,클렌징 폼,695
183,20180702,클렌징,클렌징 폼,817
184,20180703,클렌징,클렌징 폼,805
185,20180704,클렌징,클렌징 폼,837
186,20180705,클렌징,클렌징 폼,831
187,20180706,클렌징,클렌징 폼,567
188,20180707,클렌징,클렌징 폼,528
189,20180708,클렌징,클렌징 폼,874
190,20180709,클렌징,클렌징 폼,940
191,20180710,클렌징,클렌징 폼,1028
192,20180711,클렌징,클렌징 폼,870
193,20180712,클렌징,클렌징 폼,785
194,20180713,클렌징,클렌징 폼,816
195,20180714,클렌징,클렌징 폼,534
196,20180715,클렌징,클렌징 폼,819
197,20180716,클렌징,클렌징 폼,1115
198,20180717,클렌징,클렌징 폼,741
199,20180718,클렌징,클렌징 폼,744
200,20180719,클렌징,클렌징 폼,761
201,20180720,클렌징,클렌징 폼,628
202,20180721,클렌징,클렌징 폼,486
203,20180722,클렌징,클렌징 폼,646
204,20180723,클렌징,클렌징 폼,774
205,20180724,클렌징,클렌징 폼,770
206,20180725,클렌징,클렌징 폼,852
207,20180726,클렌징,클렌징 폼,784
208,20180727,클렌징,클렌징 폼,565
209,20180728,클렌징,클렌징 폼,728
210,20180729,클렌징,클렌징 폼,813
211,20180730,클렌징,클렌징 폼,904
212,20180731,클렌징,클렌징 폼,854
213,20180801,클렌징,클렌징 폼,799
214,20180802,클렌징,클렌징 폼,906
215,20180803,클렌징,클렌징 폼,718
216,20180804,클렌징,클렌징 폼,548
217,20180805,클렌징,클렌징 폼,1161
218,20180806,클렌징,클렌징 폼,941
219,20180807,클렌징,클렌징 폼,900
220,20180808,클렌징,클렌징 폼,859
221,20180809,클렌징,클렌징 폼,826
222,20180810,클렌징,클렌징 폼,671
223,20180811,클렌징,클렌징 폼,552
224,20180812,클렌징,클렌징 폼,752
225,20180813,클렌징,클렌징 폼,965
226,20180814,클렌징,클렌징 폼,759
227,20180815,클렌징,클렌징 폼,945
228,20180816,클렌징,클렌징 폼,908
229,20180817,클렌징,클렌징 폼,720
230,20180818,클렌징,클렌징 폼,675
231,20180819,클렌징,클렌징 폼,658
232,20180820,클렌징,클렌징 폼,871
233,20180821,클렌징,클렌징 폼,862
234,20180822,클렌징,클렌징 폼,877
235,20180823,클렌징,클렌징 폼,828
236,20180824,클렌징,클렌징 폼,983
237,20180825,클렌징,클렌징 폼,603
238,20180826,클렌징,클렌징 폼,763
239,20180827,클렌징,클렌징 폼,931
240,20180828,클렌징,클렌징 폼,844
241,20180829,클렌징,클렌징 폼,837
242,20180830,클렌징,클렌징 폼,738
243,20180831,클렌징,클렌징 폼,791
244,20180901,클렌징,클렌징 폼,659
245,20180902,클렌징,클렌징 폼,786
246,20180903,클렌징,클렌징 폼,1066
247,20180904,클렌징,클렌징 폼,1239
248,20180905,클렌징,클렌징 폼,849
249,20180906,클렌징,클렌징 폼,781
250,20180907,클렌징,클렌징 폼,637
251,20180908,클렌징,클렌징 폼,489
252,20180909,클렌징,클렌징 폼,656
253,20180910,클렌징,클렌징 폼,1628
254,20180911,클렌징,클렌징 폼,931
255,20180912,클렌징,클렌징 폼,851
256,20180913,클렌징,클렌징 폼,794
257,20180914,클렌징,클렌징 폼,750
258,20180915,클렌징,클렌징 폼,623
259,20180916,클렌징,클렌징 폼,768
260,20180917,클렌징,클렌징 폼,910
261,20180918,클렌징,클렌징 폼,816
262,20180919,클렌징,클렌징 폼,731
263,20180920,클렌징,클렌징 폼,623
264,20180921,클렌징,클렌징 폼,428
265,20180922,클렌징,클렌징 폼,495
266,20180923,클렌징,클렌징 폼,288
267,20180924,클렌징,클렌징 폼,321
268,20180925,클렌징,클렌징 폼,545
269,20180926,클렌징,클렌징 폼,813
270,20180927,클렌징,클렌징 폼,952
271,20180928,클렌징,클렌징 폼,870
272,20180929,클렌징,클렌징 폼,597
273,20180930,클렌징,클렌징 폼,794
274,20181001,클렌징,클렌징 폼,886
275,20181002,클렌징,클렌징 폼,722
276,20181003,클렌징,클렌징 폼,739
277,20181004,클렌징,클렌징 폼,840
278,20181005,클렌징,클렌징 폼,775
279,20181006,클렌징,클렌징 폼,532
280,20181007,클렌징,클렌징 폼,705
281,20181008,클렌징,클렌징 폼,739
282,20181009,클렌징,클렌징 폼,638
283,20181010,클렌징,클렌징 폼,824
284,20181011,클렌징,클렌징 폼,870
285,20181012,클렌징,클렌징 폼,692
286,20181013,클렌징,클렌징 폼,587
287,20181014,클렌징,클렌징 폼,629
288,20181015,클렌징,클렌징 폼,853
289,20181016,클렌징,클렌징 폼,831
290,20181017,클렌징,클렌징 폼,757
291,20181018,클렌징,클렌징 폼,811
292,20181019,클렌징,클렌징 폼,750
293,20181020,클렌징,클렌징 폼,519
294,20181021,클렌징,클렌징 폼,691
295,20181022,클렌징,클렌징 폼,895
296,20181023,클렌징,클렌징 폼,808
297,20181024,클렌징,클렌징 폼,796
298,20181025,클렌징,클렌징 폼,755
299,20181026,클렌징,클렌징 폼,703
300,20181027,클렌징,클렌징 폼,479
301,20181028,클렌징,클렌징 폼,642
302,20181029,클렌징,클렌징 폼,787
303,20181030,클렌징,클렌징 폼,768
304,20181031,클렌징,클렌징 폼,907
305,20181101,클렌징,클렌징 폼,789
306,20181102,클렌징,클렌징 폼,648
307,20181103,클렌징,클렌징 폼,519
308,20181104,클렌징,클렌징 폼,690
309,20181105,클렌징,클렌징 폼,911
310,20181106,클렌징,클렌징 폼,821
311,20181107,클렌징,클렌징 폼,905
312,20181108,클렌징,클렌징 폼,776
313,20181109,클렌징,클렌징 폼,665
314,20181110,클렌징,클렌징 폼,539
315,20181111,클렌징,클렌징 폼,804
316,20181112,클렌징,클렌징 폼,836
317,20181113,클렌징,클렌징 폼,746
318,20181114,클렌징,클렌징 폼,967
319,20181115,클렌징,클렌징 폼,825
320,20181116,클렌징,클렌징 폼,810
321,20181117,클렌징,클렌징 폼,623
322,20181118,클렌징,클렌징 폼,635
323,20181119,클렌징,클렌징 폼,891
324,20181120,클렌징,클렌징 폼,947
325,20181121,클렌징,클렌징 폼,808
326,20181122,클렌징,클렌징 폼,856
327,20181123,클렌징,클렌징 폼,804
328,20181124,클렌징,클렌징 폼,567
329,20181125,클렌징,클렌징 폼,751
330,20181126,클렌징,클렌징 폼,838
331,20181127,클렌징,클렌징 폼,880
332,20181128,클렌징,클렌징 폼,893
333,20181129,클렌징,클렌징 폼,805
334,20181130,클렌징,클렌징 폼,711
335,20181201,클렌징,클렌징 폼,681
336,20181202,클렌징,클렌징 폼,695
337,20181203,클렌징,클렌징 폼,921
338,20181204,클렌징,클렌징 폼,862
339,20181205,클렌징,클렌징 폼,1125
340,20181206,클렌징,클렌징 폼,1025
341,20181207,클렌징,클렌징 폼,667
342,20181208,클렌징,클렌징 폼,531
343,20181209,클렌징,클렌징 폼,634
344,20181210,클렌징,클렌징 폼,919
345,20181211,클렌징,클렌징 폼,824
346,20181212,클렌징,클렌징 폼,883
347,20181213,클렌징,클렌징 폼,841
348,20181214,클렌징,클렌징 폼,692
349,20181215,클렌징,클렌징 폼,612
350,20181216,클렌징,클렌징 폼,727
351,20181217,클렌징,클렌징 폼,874
352,20181218,클렌징,클렌징 폼,1017
353,20181219,클렌징,클렌징 폼,765
354,20181220,클렌징,클렌징 폼,675
355,20181221,클렌징,클렌징 폼,607
356,20181222,클렌징,클렌징 폼,442
357,20181223,클렌징,클렌징 폼,626
358,20181224,클렌징,클렌징 폼,621
359,20181225,클렌징,클렌징 폼,673
360,20181226,클렌징,클렌징 폼,859
361,20181227,클렌징,클렌징 폼,768
362,20181228,클렌징,클렌징 폼,743
363,20181229,클렌징,클렌징 폼,608
364,20181230,클렌징,클렌징 폼,621
365,20181231,클렌징,클렌징 폼,673
