,date,big_cat,sm_cat,sum_qty
95,20190405,습도 조절,초음파식 가습기,195
96,20190406,습도 조절,초음파식 가습기,133
97,20190407,습도 조절,초음파식 가습기,142
98,20190408,습도 조절,초음파식 가습기,242
99,20190409,습도 조절,초음파식 가습기,206
100,20190410,습도 조절,초음파식 가습기,201
101,20190411,습도 조절,초음파식 가습기,190
102,20190412,습도 조절,초음파식 가습기,154
103,20190413,습도 조절,초음파식 가습기,80
104,20190414,습도 조절,초음파식 가습기,157
105,20190415,습도 조절,초음파식 가습기,229
106,20190416,습도 조절,초음파식 가습기,189
107,20190417,습도 조절,초음파식 가습기,153
108,20190418,습도 조절,초음파식 가습기,165
109,20190419,습도 조절,초음파식 가습기,166
110,20190420,습도 조절,초음파식 가습기,89
111,20190421,습도 조절,초음파식 가습기,116
112,20190422,습도 조절,초음파식 가습기,233
113,20190423,습도 조절,초음파식 가습기,202
114,20190424,습도 조절,초음파식 가습기,222
115,20190425,습도 조절,초음파식 가습기,243
116,20190426,습도 조절,초음파식 가습기,183
117,20190427,습도 조절,초음파식 가습기,95
118,20190428,습도 조절,초음파식 가습기,231
119,20190429,습도 조절,초음파식 가습기,180
120,20190430,습도 조절,초음파식 가습기,165
121,20190501,습도 조절,초음파식 가습기,249
122,20190502,습도 조절,초음파식 가습기,236
123,20190503,습도 조절,초음파식 가습기,187
124,20190504,습도 조절,초음파식 가습기,156
125,20190505,습도 조절,초음파식 가습기,187
126,20190506,습도 조절,초음파식 가습기,127
127,20190507,습도 조절,초음파식 가습기,125
128,20190508,습도 조절,초음파식 가습기,200
129,20190509,습도 조절,초음파식 가습기,180
130,20190510,습도 조절,초음파식 가습기,204
131,20190511,습도 조절,초음파식 가습기,163
132,20190512,습도 조절,초음파식 가습기,178
133,20190513,습도 조절,초음파식 가습기,93
134,20190514,습도 조절,초음파식 가습기,167
135,20190515,습도 조절,초음파식 가습기,247
136,20190516,습도 조절,초음파식 가습기,202
137,20190517,습도 조절,초음파식 가습기,152
138,20190518,습도 조절,초음파식 가습기,148
139,20190519,습도 조절,초음파식 가습기,175
140,20190520,습도 조절,초음파식 가습기,99
141,20190521,습도 조절,초음파식 가습기,141
142,20190522,습도 조절,초음파식 가습기,294
143,20190523,습도 조절,초음파식 가습기,208
144,20190524,습도 조절,초음파식 가습기,254
145,20190525,습도 조절,초음파식 가습기,341
146,20190526,습도 조절,초음파식 가습기,230
147,20190527,습도 조절,초음파식 가습기,100
148,20190528,습도 조절,초음파식 가습기,236
149,20190529,습도 조절,초음파식 가습기,202
150,20190530,습도 조절,초음파식 가습기,204
151,20190531,습도 조절,초음파식 가습기,312
152,20190601,습도 조절,초음파식 가습기,92
153,20190602,습도 조절,초음파식 가습기,97
154,20190603,습도 조절,초음파식 가습기,179
155,20190604,습도 조절,초음파식 가습기,128
156,20190605,습도 조절,초음파식 가습기,118
157,20190606,습도 조절,초음파식 가습기,123
158,20190607,습도 조절,초음파식 가습기,158
159,20190608,습도 조절,초음파식 가습기,71
160,20190609,습도 조절,초음파식 가습기,116
161,20190610,습도 조절,초음파식 가습기,189
162,20190611,습도 조절,초음파식 가습기,189
163,20190612,습도 조절,초음파식 가습기,147
164,20190613,습도 조절,초음파식 가습기,115
165,20190614,습도 조절,초음파식 가습기,95
166,20190615,습도 조절,초음파식 가습기,97
167,20190616,습도 조절,초음파식 가습기,82
168,20190617,습도 조절,초음파식 가습기,173
169,20190618,습도 조절,초음파식 가습기,143
170,20190619,습도 조절,초음파식 가습기,241
171,20190620,습도 조절,초음파식 가습기,190
172,20190621,습도 조절,초음파식 가습기,143
173,20190622,습도 조절,제습기,91
174,20190623,습도 조절,초음파식 가습기,112
175,20190624,습도 조절,초음파식 가습기,222
176,20190625,습도 조절,초음파식 가습기,164
177,20190626,습도 조절,초음파식 가습기,276
178,20190627,습도 조절,초음파식 가습기,273
179,20190628,습도 조절,초음파식 가습기,216
180,20190629,습도 조절,초음파식 가습기,253
181,20190630,습도 조절,초음파식 가습기,263
182,20190701,습도 조절,초음파식 가습기,452
183,20190702,습도 조절,초음파식 가습기,290
184,20190703,습도 조절,초음파식 가습기,289
185,20190704,습도 조절,초음파식 가습기,211
186,20190705,습도 조절,초음파식 가습기,122
187,20190706,습도 조절,초음파식 가습기,62
188,20190707,습도 조절,초음파식 가습기,87
189,20190708,습도 조절,초음파식 가습기,132
190,20190709,습도 조절,초음파식 가습기,130
191,20190710,습도 조절,초음파식 가습기,163
192,20190711,습도 조절,초음파식 가습기,175
193,20190712,습도 조절,초음파식 가습기,138
194,20190713,습도 조절,초음파식 가습기,74
195,20190714,습도 조절,초음파식 가습기,92
196,20190715,습도 조절,초음파식 가습기,210
197,20190716,습도 조절,초음파식 가습기,140
198,20190717,습도 조절,초음파식 가습기,227
199,20190718,습도 조절,초음파식 가습기,252
200,20190719,습도 조절,초음파식 가습기,166
201,20190720,습도 조절,초음파식 가습기,158
202,20190721,습도 조절,초음파식 가습기,289
203,20190722,습도 조절,초음파식 가습기,484
204,20190723,습도 조절,초음파식 가습기,317
205,20190724,습도 조절,초음파식 가습기,407
206,20190725,습도 조절,초음파식 가습기,559
207,20190726,습도 조절,초음파식 가습기,647
208,20190727,습도 조절,초음파식 가습기,401
209,20190728,습도 조절,초음파식 가습기,418
210,20190729,습도 조절,초음파식 가습기,386
211,20190730,습도 조절,초음파식 가습기,258
212,20190731,습도 조절,초음파식 가습기,312
213,20190801,습도 조절,초음파식 가습기,320
214,20190802,습도 조절,초음파식 가습기,253
215,20190803,습도 조절,초음파식 가습기,116
216,20190804,습도 조절,초음파식 가습기,154
217,20190805,습도 조절,초음파식 가습기,302
218,20190806,습도 조절,초음파식 가습기,394
219,20190807,습도 조절,초음파식 가습기,205
220,20190808,습도 조절,초음파식 가습기,255
221,20190809,습도 조절,초음파식 가습기,176
222,20190810,습도 조절,초음파식 가습기,80
223,20190811,습도 조절,초음파식 가습기,68
224,20190812,습도 조절,초음파식 가습기,296
225,20190813,습도 조절,초음파식 가습기,165
226,20190814,습도 조절,초음파식 가습기,114
227,20190815,습도 조절,초음파식 가습기,108
228,20190816,습도 조절,초음파식 가습기,93
229,20190817,습도 조절,초음파식 가습기,58
230,20190818,습도 조절,초음파식 가습기,74
231,20190819,습도 조절,초음파식 가습기,236
232,20190820,습도 조절,초음파식 가습기,104
233,20190821,습도 조절,초음파식 가습기,96
234,20190822,습도 조절,초음파식 가습기,107
235,20190823,습도 조절,초음파식 가습기,87
236,20190824,습도 조절,초음파식 가습기,59
237,20190825,습도 조절,초음파식 가습기,43
238,20190826,습도 조절,초음파식 가습기,148
239,20190827,습도 조절,초음파식 가습기,113
240,20190828,습도 조절,초음파식 가습기,119
241,20190829,습도 조절,초음파식 가습기,113
242,20190830,습도 조절,초음파식 가습기,89
243,20190831,습도 조절,초음파식 가습기,41
244,20190901,습도 조절,초음파식 가습기,79
245,20190902,습도 조절,초음파식 가습기,159
246,20190903,습도 조절,초음파식 가습기,148
247,20190904,습도 조절,초음파식 가습기,153
248,20190905,습도 조절,초음파식 가습기,220
249,20190906,습도 조절,초음파식 가습기,158
250,20190907,습도 조절,초음파식 가습기,77
251,20190908,습도 조절,초음파식 가습기,121
252,20190909,습도 조절,초음파식 가습기,196
253,20190910,습도 조절,초음파식 가습기,115
254,20190911,습도 조절,초음파식 가습기,75
255,20190912,습도 조절,초음파식 가습기,57
256,20190913,습도 조절,초음파식 가습기,40
257,20190914,습도 조절,초음파식 가습기,98
258,20190915,습도 조절,초음파식 가습기,92
259,20190916,습도 조절,초음파식 가습기,213
260,20190917,습도 조절,초음파식 가습기,184
261,20190918,습도 조절,초음파식 가습기,213
262,20190919,습도 조절,초음파식 가습기,182
263,20190920,습도 조절,초음파식 가습기,166
264,20190921,습도 조절,초음파식 가습기,144
265,20190922,습도 조절,초음파식 가습기,152
266,20190923,습도 조절,초음파식 가습기,248
267,20190924,습도 조절,초음파식 가습기,190
268,20190925,습도 조절,초음파식 가습기,182
269,20190926,습도 조절,초음파식 가습기,222
270,20190927,습도 조절,초음파식 가습기,138
271,20190928,습도 조절,초음파식 가습기,84
272,20190929,습도 조절,초음파식 가습기,101
273,20190930,습도 조절,초음파식 가습기,139
274,20191001,습도 조절,초음파식 가습기,153
275,20191002,습도 조절,초음파식 가습기,230
276,20191003,습도 조절,초음파식 가습기,142
277,20191004,습도 조절,초음파식 가습기,120
278,20191005,습도 조절,초음파식 가습기,76
279,20191006,습도 조절,초음파식 가습기,112
280,20191007,습도 조절,초음파식 가습기,231
281,20191008,습도 조절,초음파식 가습기,128
282,20191009,습도 조절,초음파식 가습기,164
283,20191010,습도 조절,초음파식 가습기,234
284,20191011,습도 조절,초음파식 가습기,207
285,20191012,습도 조절,초음파식 가습기,143
286,20191013,습도 조절,초음파식 가습기,190
287,20191014,습도 조절,초음파식 가습기,339
288,20191015,습도 조절,초음파식 가습기,291
289,20191016,습도 조절,초음파식 가습기,225
290,20191017,습도 조절,초음파식 가습기,244
291,20191018,습도 조절,초음파식 가습기,187
292,20191019,습도 조절,초음파식 가습기,120
293,20191020,습도 조절,초음파식 가습기,168
294,20191021,습도 조절,초음파식 가습기,242
295,20191022,습도 조절,초음파식 가습기,240
296,20191023,습도 조절,초음파식 가습기,240
297,20191024,습도 조절,초음파식 가습기,286
298,20191025,습도 조절,초음파식 가습기,213
299,20191026,습도 조절,초음파식 가습기,190
300,20191027,습도 조절,초음파식 가습기,215
301,20191028,습도 조절,초음파식 가습기,396
302,20191029,습도 조절,초음파식 가습기,401
303,20191030,습도 조절,초음파식 가습기,350
304,20191031,습도 조절,초음파식 가습기,237
305,20191101,습도 조절,초음파식 가습기,288
306,20191102,습도 조절,초음파식 가습기,146
307,20191103,습도 조절,초음파식 가습기,184
308,20191104,습도 조절,초음파식 가습기,464
309,20191105,습도 조절,초음파식 가습기,311
310,20191106,습도 조절,초음파식 가습기,356
311,20191107,습도 조절,초음파식 가습기,271
312,20191108,습도 조절,초음파식 가습기,312
313,20191109,습도 조절,초음파식 가습기,214
314,20191110,습도 조절,초음파식 가습기,372
315,20191111,습도 조절,초음파식 가습기,554
316,20191112,습도 조절,초음파식 가습기,406
317,20191113,습도 조절,초음파식 가습기,402
318,20191114,습도 조절,초음파식 가습기,607
319,20191115,습도 조절,초음파식 가습기,385
320,20191116,습도 조절,초음파식 가습기,515
321,20191117,습도 조절,초음파식 가습기,299
322,20191118,습도 조절,초음파식 가습기,495
323,20191119,습도 조절,초음파식 가습기,501
324,20191120,습도 조절,초음파식 가습기,580
325,20191121,습도 조절,초음파식 가습기,608
326,20191122,습도 조절,초음파식 가습기,411
327,20191123,습도 조절,초음파식 가습기,257
328,20191124,습도 조절,초음파식 가습기,251
329,20191125,습도 조절,초음파식 가습기,642
330,20191126,습도 조절,초음파식 가습기,547
331,20191127,습도 조절,초음파식 가습기,528
332,20191128,습도 조절,초음파식 가습기,390
333,20191129,습도 조절,초음파식 가습기,481
334,20191130,습도 조절,초음파식 가습기,269
335,20191201,습도 조절,초음파식 가습기,348
336,20191202,습도 조절,초음파식 가습기,621
337,20191203,습도 조절,초음파식 가습기,653
338,20191204,습도 조절,초음파식 가습기,556
339,20191205,습도 조절,초음파식 가습기,547
340,20191206,습도 조절,초음파식 가습기,497
341,20191207,습도 조절,초음파식 가습기,561
342,20191208,습도 조절,초음파식 가습기,377
343,20191209,습도 조절,초음파식 가습기,710
344,20191210,습도 조절,초음파식 가습기,550
345,20191211,습도 조절,초음파식 가습기,489
346,20191212,습도 조절,초음파식 가습기,464
347,20191213,습도 조절,초음파식 가습기,452
348,20191214,습도 조절,초음파식 가습기,267
349,20191215,습도 조절,초음파식 가습기,359
350,20191216,습도 조절,초음파식 가습기,503
351,20191217,습도 조절,초음파식 가습기,349
352,20191218,습도 조절,초음파식 가습기,394
353,20191219,습도 조절,초음파식 가습기,453
354,20191220,습도 조절,초음파식 가습기,317
355,20191221,습도 조절,초음파식 가습기,259
356,20191222,습도 조절,초음파식 가습기,257
357,20191223,습도 조절,초음파식 가습기,479
358,20191224,습도 조절,초음파식 가습기,518
359,20191225,습도 조절,초음파식 가습기,236
360,20191226,습도 조절,초음파식 가습기,403
361,20191227,습도 조절,초음파식 가습기,330
362,20191228,습도 조절,초음파식 가습기,207
363,20191229,습도 조절,초음파식 가습기,261
364,20191230,습도 조절,초음파식 가습기,341
365,20191231,습도 조절,초음파식 가습기,383
