,date,big_cat,sm_cat,sum_qty
143,20190523,난방,카페트매트,305
144,20190524,난방,카페트매트,320
145,20190525,난방,카페트매트,228
146,20190526,난방,카페트매트,287
147,20190527,난방,카페트매트,140
148,20190528,난방,카페트매트,144
149,20190529,난방,카페트매트,319
150,20190530,난방,카페트매트,611
151,20190531,난방,전기장판,397
152,20190601,난방,카페트매트,116
153,20190602,난방,카페트매트,113
154,20190603,난방,전기장판,284
155,20190604,난방,전기장판,197
156,20190605,난방,전기장판,204
157,20190606,난방,전기장판,95
158,20190607,난방,카페트매트,222
159,20190608,난방,전기장판,101
160,20190609,난방,카페트매트,108
161,20190610,난방,전기장판,259
162,20190611,난방,카페트매트,229
163,20190612,난방,전기장판,212
164,20190613,난방,카페트매트,189
165,20190614,난방,전기장판,200
166,20190615,난방,전기장판,81
167,20190616,난방,전기장판,129
168,20190617,난방,카페트매트,236
169,20190618,난방,카페트매트,191
170,20190619,난방,전기장판,196
171,20190620,난방,전기장판,176
172,20190621,난방,전기장판,196
173,20190622,난방,카페트매트,82
174,20190623,난방,카페트매트,106
175,20190624,난방,카페트매트,235
176,20190625,난방,전기장판,197
177,20190626,난방,카페트매트,198
178,20190627,난방,전기장판,207
179,20190628,난방,카페트매트,189
180,20190629,난방,카페트매트,82
181,20190630,난방,카페트매트,309
182,20190701,난방,전기장판,246
183,20190702,난방,전기장판,205
184,20190703,난방,카페트매트,183
185,20190704,난방,전기장판,330
186,20190705,난방,카페트매트,208
187,20190706,난방,전기장판,88
188,20190707,난방,카페트매트,102
189,20190708,난방,전기장판,242
190,20190709,난방,전기장판,177
191,20190710,난방,카페트매트,188
192,20190711,난방,전기장판,168
193,20190712,난방,카페트매트,203
194,20190713,난방,전기장판,86
195,20190714,난방,전기장판,81
196,20190715,난방,전기장판,238
197,20190716,난방,카페트매트,161
198,20190717,난방,카페트매트,168
199,20190718,난방,카페트매트,181
200,20190719,난방,카페트매트,171
201,20190720,난방,전기장판,77
202,20190721,난방,전기장판,105
203,20190722,난방,카페트매트,212
204,20190723,난방,전기장판,178
205,20190724,난방,전기장판,195
206,20190725,난방,카페트매트,187
207,20190726,난방,전기장판,180
208,20190727,난방,전기장판,79
209,20190728,난방,전기장판,96
210,20190729,난방,카페트매트,223
211,20190730,난방,카페트매트,173
212,20190731,난방,카페트매트,388
213,20190801,난방,카페트매트,187
214,20190802,난방,전기장판,173
215,20190803,난방,전기장판,76
216,20190804,난방,카페트매트,108
217,20190805,난방,전기장판,198
218,20190806,난방,카페트매트,212
219,20190807,난방,카페트매트,177
220,20190808,난방,전기장판,156
221,20190809,난방,전기장판,169
222,20190810,난방,온열매트,67
223,20190811,난방,전기장판,94
224,20190812,난방,카페트매트,210
225,20190813,난방,전기장판,186
226,20190814,난방,전기장판,169
227,20190815,난방,카페트매트,84
228,20190816,난방,카페트매트,179
229,20190817,난방,전기장판,84
230,20190818,난방,카페트매트,85
231,20190819,난방,카페트매트,236
232,20190820,난방,카페트매트,176
233,20190821,난방,카페트매트,183
234,20190822,난방,전기장판,156
235,20190823,난방,카페트매트,196
236,20190824,난방,카페트매트,103
237,20190825,난방,카페트매트,101
238,20190826,난방,카페트매트,249
239,20190827,난방,전기장판,219
240,20190828,난방,카페트매트,200
241,20190829,난방,카페트매트,209
242,20190830,난방,카페트매트,246
243,20190831,난방,카페트매트,76
244,20190901,난방,카페트매트,149
245,20190902,난방,카페트매트,257
246,20190903,난방,카페트매트,262
247,20190904,난방,카페트매트,202
248,20190905,난방,카페트매트,205
249,20190906,난방,카페트매트,225
250,20190907,난방,카페트매트,100
251,20190908,난방,카페트매트,103
252,20190909,난방,카페트매트,166
253,20190910,난방,카페트매트,165
254,20190911,난방,카페트매트,155
255,20190912,난방,카페트매트,126
256,20190913,난방,카페트매트,131
257,20190914,난방,카페트매트,124
258,20190915,난방,카페트매트,216
259,20190916,난방,카페트매트,318
260,20190917,난방,카페트매트,381
261,20190918,난방,카페트매트,353
262,20190919,난방,카페트매트,353
263,20190920,난방,카페트매트,384
264,20190921,난방,카페트매트,418
265,20190922,난방,카페트매트,467
266,20190923,난방,카페트매트,716
267,20190924,난방,카페트매트,754
268,20190925,난방,카페트매트,1211
269,20190926,난방,카페트매트,676
270,20190927,난방,카페트매트,451
271,20190928,난방,카페트매트,353
272,20190929,난방,카페트매트,303
273,20190930,난방,카페트매트,658
274,20191001,난방,카페트매트,551
275,20191002,난방,카페트매트,425
276,20191003,난방,카페트매트,347
277,20191004,난방,카페트매트,454
278,20191005,난방,카페트매트,596
279,20191006,난방,카페트매트,519
280,20191007,난방,카페트매트,1142
281,20191008,난방,카페트매트,929
282,20191009,난방,카페트매트,742
283,20191010,난방,카페트매트,1224
284,20191011,난방,카페트매트,1292
285,20191012,난방,카페트매트,850
286,20191013,난방,카페트매트,1255
287,20191014,난방,카페트매트,2351
288,20191015,난방,카페트매트,1016
289,20191016,난방,카페트매트,1327
290,20191017,난방,카페트매트,877
291,20191018,난방,카페트매트,1562
292,20191019,난방,카페트매트,885
293,20191020,난방,카페트매트,601
294,20191021,난방,카페트매트,1206
295,20191022,난방,카페트매트,918
296,20191023,난방,카페트매트,722
297,20191024,난방,카페트매트,858
298,20191025,난방,카페트매트,708
299,20191026,난방,카페트매트,566
300,20191027,난방,카페트매트,575
301,20191028,난방,카페트매트,1278
302,20191029,난방,카페트매트,1280
303,20191030,난방,카페트매트,1175
304,20191031,난방,카페트매트,1170
305,20191101,난방,카페트매트,1239
306,20191102,난방,카페트매트,640
307,20191103,난방,카페트매트,704
308,20191104,난방,카페트매트,1449
309,20191105,난방,카페트매트,1136
310,20191106,난방,카페트매트,972
311,20191107,난방,카페트매트,1240
312,20191108,난방,카페트매트,1199
313,20191109,난방,카페트매트,697
314,20191110,난방,카페트매트,946
315,20191111,난방,카페트매트,1611
316,20191112,난방,카페트매트,986
317,20191113,난방,카페트매트,1374
318,20191114,난방,카페트매트,1229
319,20191115,난방,카페트매트,1321
320,20191116,난방,카페트매트,992
321,20191117,난방,카페트매트,793
322,20191118,난방,카페트매트,1376
323,20191119,난방,카페트매트,1420
324,20191120,난방,카페트매트,1255
325,20191121,난방,카페트매트,1214
326,20191122,난방,카페트매트,1024
327,20191123,난방,카페트매트,688
328,20191124,난방,카페트매트,674
329,20191125,난방,카페트매트,1064
330,20191126,난방,카페트매트,780
331,20191127,난방,카페트매트,909
332,20191128,난방,카페트매트,789
333,20191129,난방,카페트매트,731
334,20191130,난방,카페트매트,627
335,20191201,난방,카페트매트,663
336,20191202,난방,카페트매트,1121
337,20191203,난방,카페트매트,1062
338,20191204,난방,카페트매트,920
339,20191205,난방,카페트매트,1030
340,20191206,난방,카페트매트,1092
341,20191207,난방,카페트매트,639
342,20191208,난방,카페트매트,805
343,20191209,난방,카페트매트,1220
344,20191210,난방,카페트매트,819
345,20191211,난방,카페트매트,769
346,20191212,난방,카페트매트,764
347,20191213,난방,카페트매트,611
348,20191214,난방,카페트매트,339
349,20191215,난방,카페트매트,402
350,20191216,난방,카페트매트,709
351,20191217,난방,카페트매트,489
352,20191218,난방,카페트매트,475
353,20191219,난방,카페트매트,638
354,20191220,난방,카페트매트,525
355,20191221,난방,카페트매트,354
356,20191222,난방,카페트매트,298
357,20191223,난방,카페트매트,662
358,20191224,난방,카페트매트,517
359,20191225,난방,카페트매트,267
360,20191226,난방,카페트매트,625
361,20191227,난방,카페트매트,503
362,20191228,난방,카페트매트,937
363,20191229,난방,카페트매트,301
364,20191230,난방,카페트매트,553
365,20191231,난방,카페트매트,760
